Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Has_Company,Arrival_Month,Arrival_Year,Total_Guests
HTL009454,Resort Hotel,Algarve,2024-07-28,2024-10-01,65,1,5,1,0.0,1,Irl,Online Ta,Ta/To,0,0,0,A,A,2,No Deposit,33.0,0.0,Contract,Bb,6.0,119.33,1,0,3.7,Check-Out,0,2024-10-06,716.01,0,October,2024,2.0
HTL018832,Resort Hotel,Phuket,2024-04-28,2024-11-15,201,2,3,2,0.0,0,Che,Online Ta,Ta/To,0,0,0,D,H,0,No Deposit,38.0,1.0,Transient,Fb,5.0,166.38,0,1,3.42,Check-Out,0,2024-11-20,831.9,0,November,2024,2.0
HTL008728,Resort Hotel,Algarve,2024-08-20,2025-04-22,245,0,2,2,1.0,0,Prt,Online Ta,Ta/To,1,0,2,C,C,1,No Deposit,19.0,2.0,Contract,Sc,2.0,141.52,0,0,3.79,Canceled,1,2025-04-23,283.05,0,April,2025,3.0
HTL014427,Resort Hotel,Bali,2025-11-16,2026-01-02,47,3,2,2,0.0,0,Prt,Online Ta,Ta/To,0,0,0,B,B,0,No Deposit,47.0,0.0,Contract,Hb,5.0,122.16,1,0,3.9,Check-Out,0,2026-01-05,610.79,0,January,2026,2.0
HTL003366,City Hotel,Dubai,2025-01-21,2025-12-07,320,0,1,2,3.0,0,Ind,Corporate,Corporate,0,0,0,G,G,1,Non Refund,40.0,0.0,Group,Fb,1.0,169.97,0,1,4.08,Canceled,1,2025-12-08,169.97,1,December,2025,5.0
HTL020053,Resort Hotel,Phuket,2024-09-01,2025-06-06,278,3,4,3,2.0,0,Can,Direct,Direct,0,0,0,B,B,2,Non Refund,99.0,0.0,Group,Hb,7.0,150.9,0,2,4.05,Canceled,1,2025-06-10,1056.3,0,June,2025,5.0
HTL015437,City Hotel,Lisbon,2025-04-05,2025-07-29,115,2,0,4,0.0,0,Nld,Offline Ta/To,Ta/To,0,0,0,H,E,1,Non Refund,127.0,2.0,Contract,Undefined,2.0,205.53,0,1,3.63,Check-Out,0,2025-07-29,411.06,0,July,2025,4.0
HTL012927,Resort Hotel,Phuket,2024-12-20,2025-11-30,345,3,4,2,0.0,0,Pol,Direct,Direct,1,0,6,A,D,0,Non Refund,13.0,0.0,Group,Sc,7.0,116.62,0,0,3.76,Canceled,1,2025-12-07,816.32,0,November,2025,2.0
HTL004839,Resort Hotel,Bali,2025-11-04,2025-11-06,2,2,0,3,0.0,0,Ind,Online Ta,Ta/To,0,0,0,E,D,3,No Deposit,89.0,0.0,Transient-Party,Bb,2.0,149.35,0,1,3.86,Check-Out,0,2025-11-08,298.71,0,November,2025,3.0
HTL014519,City Hotel,Amsterdam,2024-09-23,2024-10-01,8,0,3,2,1.0,0,Bra,Online Ta,Ta/To,0,0,0,E,E,0,Non Refund,66.0,0.0,Transient-Party,Unknown,3.0,101.1,0,0,3.45,Canceled,1,2024-10-03,303.3,0,October,2024,3.0
HTL021670,City Hotel,Amsterdam,2024-10-13,2024-11-29,47,1,1,2,2.0,0,Swe,Groups,Ta/To,0,0,0,D,D,2,No Deposit,89.0,0.0,Transient-Party,Fb,2.0,56.94,0,0,3.7,Canceled,1,2024-11-30,113.88,1,November,2024,4.0
HTL017086,City Hotel,London,2025-07-31,2026-06-07,311,0,4,2,0.0,0,Deu,Online Ta,Ta/To,1,1,10,C,C,0,Non Refund,137.0,0.0,Transient,Hb,4.0,132.77,0,0,3.94,Canceled,1,2026-06-09,531.07,0,June,2026,2.0
HTL017738,City Hotel,Dubai,2025-11-25,2026-10-16,325,0,2,2,0.0,0,Ita,Corporate,Corporate,0,0,0,H,H,0,Non Refund,9.0,0.0,Transient-Party,Sc,2.0,152.19,1,0,3.95,Canceled,1,2026-10-18,304.37,1,October,2026,2.0
HTL020037,City Hotel,Barcelona,2024-04-23,2024-07-19,87,1,3,2,0.0,0,Jpn,Online Ta,Ta/To,0,0,0,G,G,0,Non Refund,99.0,0.0,Group,Undefined,4.0,175.01,0,1,3.64,Check-Out,0,2024-07-19,700.06,0,July,2024,2.0
HTL011834,Resort Hotel,Goa,2024-06-27,2024-08-30,64,2,3,3,0.0,0,Chn,Direct,Direct,0,0,0,C,A,0,No Deposit,178.0,0.0,Group,Fb,5.0,150.74,0,0,4.04,Check-Out,0,2024-09-03,753.72,0,August,2024,3.0
HTL022533,City Hotel,Barcelona,2025-02-10,2025-09-01,203,1,3,2,0.0,0,Are,Online Ta,Ta/To,0,0,0,G,G,0,Non Refund,43.0,0.0,Transient-Party,Hb,4.0,182.56,1,2,4.29,Canceled,1,2025-09-03,730.24,0,September,2025,2.0
HTL018078,Resort Hotel,Maldives,2024-08-27,2025-01-05,131,1,0,3,0.0,0,Dnk,Online Ta,Ta/To,1,0,9,C,C,1,Non Refund,102.0,0.0,Transient,Hb,1.0,104.34,0,0,3.64,Canceled,1,2025-01-06,104.34,0,January,2025,3.0
HTL024246,Resort Hotel,Bali,2024-06-20,2024-07-21,31,0,2,2,0.0,0,Gbr,Direct,Direct,0,0,0,H,H,0,Non Refund,96.0,0.0,Contract,Hb,2.0,263.84124999999995,0,2,4.05,Canceled,1,2024-07-23,536.58,0,July,2024,2.0
HTL005935,Resort Hotel,Algarve,2025-08-31,2026-01-24,146,3,3,2,0.0,0,Usa,Groups,Corporate,0,0,0,D,D,0,No Deposit,54.0,2.5,Transient-Party,Sc,6.0,136.48,0,1,4.57,Check-Out,0,2026-01-29,818.85,1,January,2026,2.0
HTL002565,City Hotel,London,2024-08-21,2024-09-15,25,0,1,2,0.0,0,Dnk,Corporate,Corporate,1,0,5,H,H,0,No Deposit,134.0,0.0,Group,Bb,1.0,183.03,0,1,4.02,Check-Out,0,2024-09-16,183.03,1,September,2024,2.0
HTL022132,City Hotel,Amsterdam,2024-08-10,2024-12-04,116,2,0,3,0.0,0,Irl,Direct,Direct,0,0,0,A,A,1,No Deposit,161.0,2.5,Contract,Bb,2.0,86.2,0,2,4.49,Canceled,1,2024-12-06,172.41,0,December,2024,3.0
HTL015680,City Hotel,London,2025-01-24,2025-07-23,180,3,0,2,0.0,0,Ita,Online Ta,Ta/To,0,0,0,A,C,2,No Deposit,46.0,0.0,Transient,Hb,3.0,84.37,0,1,3.38,Canceled,1,2025-07-25,253.11,0,July,2025,2.0
HTL000594,Resort Hotel,Algarve,2024-01-09,2024-02-10,32,2,1,1,1.0,0,Bra,Corporate,Corporate,0,0,0,C,C,2,No Deposit,79.0,0.0,Group,Bb,3.0,119.58,0,1,4.61,Check-Out,0,2024-02-13,358.75,1,February,2024,2.0
HTL024588,City Hotel,Dubai,2024-12-18,2025-07-30,224,1,0,2,0.0,0,Jpn,Online Ta,Ta/To,0,0,0,D,D,1,No Deposit,70.0,0.0,Transient,Fb,1.0,142.3,0,0,3.81,Check-Out,0,2025-07-30,142.3,0,July,2025,2.0
HTL005538,City Hotel,London,2025-02-02,2026-01-21,353,1,1,2,0.0,0,Swe,Corporate,Corporate,1,1,8,B,F,1,Non Refund,172.0,2.5,Contract,Fb,2.0,70.91,0,2,4.15,Canceled,1,2026-01-22,141.82,1,January,2026,2.0
HTL018248,Resort Hotel,Algarve,2025-09-24,2025-12-31,98,0,2,2,0.0,0,Usa,Online Ta,Ta/To,1,0,1,E,E,2,Non Refund,176.0,0.0,Group,Sc,2.0,221.39,0,5,3.86,Canceled,1,2026-01-02,442.78,0,December,2025,2.0
HTL022544,City Hotel,Barcelona,2024-08-15,2025-06-30,319,0,1,1,2.0,0,Bra,Groups,Direct,0,0,0,C,C,0,Non Refund,42.0,0.0,Contract,Fb,1.0,100.0,0,1,3.75,No-Show,1,2025-07-01,100.0,1,June,2025,3.0
HTL000601,Resort Hotel,Maldives,2025-12-07,2026-06-18,193,2,5,2,1.0,0,Nld,Online Ta,Ta/To,1,0,2,E,E,0,Non Refund,15.0,0.0,Contract,Sc,7.0,182.57,1,0,3.23,Canceled,1,2026-06-21,1277.96,0,June,2026,3.0
HTL002868,City Hotel,Dubai,2025-05-04,2025-07-31,88,0,4,2,0.0,0,Chn,Online Ta,Ta/To,0,0,0,D,D,1,Refundable,39.0,0.0,Transient,Bb,4.0,98.21,0,1,3.57,Canceled,1,2025-08-03,392.84,0,July,2025,2.0
HTL003130,Resort Hotel,Bali,2025-02-27,2025-05-10,72,2,4,2,0.0,0,Deu,Direct,Direct,0,0,0,F,F,0,No Deposit,75.0,0.0,Group,Hb,6.0,183.68,0,0,3.92,Check-Out,0,2025-05-16,1102.07,0,May,2025,2.0
HTL022334,City Hotel,Lisbon,2025-08-13,2026-07-13,334,0,5,2,0.0,0,Ind,Online Ta,Ta/To,0,0,0,C,C,0,Non Refund,79.0,0.0,Transient,Undefined,5.0,90.11,0,2,3.46,Canceled,1,2026-07-18,450.54,0,July,2026,2.0
HTL015044,Resort Hotel,Bali,2024-10-05,2025-07-17,285,1,9,2,0.0,0,Prt,Online Ta,Ta/To,0,0,0,G,G,2,Non Refund,27.0,0.0,Contract,Fb,9.5,254.15,0,0,3.47,Canceled,1,2025-07-24,1497.9950000000001,0,July,2025,2.0
HTL015201,City Hotel,London,2024-10-21,2025-03-26,156,2,5,3,1.0,0,Che,Online Ta,Ta/To,0,0,0,H,H,0,Non Refund,3.0,0.0,Group,Hb,7.0,132.69,0,2,4.0,Canceled,1,2025-03-28,928.81,0,March,2025,4.0
HTL020827,City Hotel,Lisbon,2024-01-24,2024-05-03,100,0,1,2,0.0,0,Swe,Online Ta,Ta/To,0,0,0,H,H,1,No Deposit,39.0,0.0,Transient-Party,Sc,1.0,153.63,0,0,4.5,Check-Out,0,2024-05-04,153.63,0,May,2024,2.0
HTL004493,City Hotel,Dubai,2024-01-27,2024-03-17,50,0,1,2,0.0,0,Che,Corporate,Corporate,0,0,0,B,B,0,No Deposit,14.0,0.0,Group,Sc,1.0,67.42,0,0,4.08,Check-Out,0,2024-03-17,67.42,1,March,2024,2.0
HTL005955,City Hotel,Lisbon,2024-01-28,2024-08-10,195,0,3,2,0.0,0,Irl,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,52.0,0.0,Group,Fb,3.0,124.14,2,1,3.32,Check-Out,0,2024-08-11,372.41,0,August,2024,2.0
HTL017498,City Hotel,Amsterdam,2025-03-18,2025-09-27,193,0,2,2,1.0,0,Ita,Corporate,Corporate,0,0,0,G,H,0,Non Refund,63.0,0.0,Contract,Undefined,2.0,108.04,0,0,3.62,No-Show,1,2025-09-28,216.09,1,September,2025,3.0
HTL006424,City Hotel,Lisbon,2025-05-13,2025-12-30,231,1,0,2,1.0,0,Bra,Direct,Direct,0,0,0,E,E,0,Non Refund,75.0,1.0,Group,Bb,1.0,167.97,0,1,4.52,No-Show,1,2025-12-30,167.97,0,December,2025,3.0
HTL014923,City Hotel,Amsterdam,2024-03-17,2024-07-23,128,0,1,3,1.0,0,Nor,Online Ta,Ta/To,0,0,0,D,D,2,No Deposit,52.0,0.0,Group,Undefined,1.0,143.56,0,1,4.08,Canceled,1,2024-07-23,143.56,0,July,2024,4.0
HTL016412,City Hotel,Dubai,2024-06-08,2024-09-22,106,2,5,2,0.0,0,Sau,Direct,Direct,1,0,3,B,B,0,Non Refund,91.0,0.0,Group,Sc,7.0,88.46,0,1,3.17,Canceled,1,2024-09-27,619.23,0,September,2024,2.0
HTL005747,Resort Hotel,Algarve,2025-09-17,2026-06-22,278,1,2,3,0.0,0,Che,Online Ta,Ta/To,0,0,0,F,F,0,Non Refund,5.0,2.0,Transient,Sc,3.0,211.67,0,1,3.71,Canceled,1,2026-06-24,635.0,0,June,2026,3.0
HTL010270,Resort Hotel,Maldives,2025-09-26,2026-01-02,98,3,4,2,1.0,0,Pol,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,48.0,0.0,Transient-Party,Fb,7.0,168.43,0,1,3.55,Check-Out,0,2026-01-02,1179.03,0,January,2026,3.0
HTL021666,City Hotel,London,2025-05-20,2025-09-13,116,3,2,2,1.0,0,Pol,Offline Ta/To,Ta/To,1,0,11,A,A,0,Non Refund,11.0,2.0,Contract,Fb,5.0,73.51,0,1,4.1,Check-Out,0,2025-09-14,367.55,0,September,2025,3.0
HTL001106,Resort Hotel,Algarve,2024-12-14,2025-09-20,280,2,4,3,0.0,0,Jpn,Online Ta,Ta/To,0,0,0,F,D,4,No Deposit,158.0,0.0,Contract,Sc,6.0,226.27,0,0,3.29,Canceled,1,2025-09-26,1357.62,0,September,2025,3.0
HTL008477,City Hotel,Amsterdam,2025-12-04,2026-06-12,190,1,3,2,0.0,0,Bra,Online Ta,Ta/To,0,0,0,G,G,1,No Deposit,42.0,0.0,Contract,Sc,4.0,186.36,0,2,3.9,Canceled,1,2026-06-16,745.42,0,June,2026,2.0
HTL008118,City Hotel,Barcelona,2025-07-31,2026-02-19,203,1,4,2,1.0,0,Gbr,Online Ta,Ta/To,0,0,0,D,D,0,Non Refund,123.0,0.0,Group,Bb,5.0,105.81,0,1,3.68,Canceled,1,2026-02-20,529.04,0,February,2026,3.0
HTL022309,City Hotel,London,2024-11-26,2025-06-01,187,0,4,3,1.0,0,Dnk,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,87.0,0.0,Contract,Fb,4.0,161.67,0,0,3.66,No-Show,1,2025-06-04,646.67,0,June,2025,4.0
HTL002557,Resort Hotel,Maldives,2024-12-04,2025-02-26,84,0,5,2,0.0,0,Nor,Corporate,Corporate,0,0,0,A,A,0,Non Refund,123.0,0.0,Contract,Sc,5.0,96.7,0,0,4.12,Check-Out,0,2025-03-02,483.49,0,February,2025,2.0
HTL012463,City Hotel,Dubai,2025-03-18,2025-05-15,58,3,1,3,0.0,0,Deu,Direct,Direct,0,0,0,D,D,2,No Deposit,119.0,2.5,Transient,Hb,4.0,137.56,2,3,4.34,Canceled,1,2025-05-18,550.23,0,May,2025,3.0
HTL003830,Resort Hotel,Algarve,2025-02-19,2025-09-23,216,1,3,2,0.0,0,Gbr,Offline Ta/To,Ta/To,0,0,0,G,G,0,Non Refund,91.0,1.0,Contract,Sc,4.0,224.97,1,1,4.01,Canceled,1,2025-09-27,899.88,0,September,2025,2.0
HTL015611,Resort Hotel,Algarve,2025-11-27,2026-03-14,107,2,1,2,0.0,0,Gbr,Corporate,Corporate,0,0,0,G,G,0,No Deposit,77.0,2.5,Transient,Fb,3.0,192.08,0,2,2.92,Canceled,1,2026-03-15,576.25,1,March,2026,2.0
HTL002275,City Hotel,London,2025-11-12,2025-12-23,41,3,1,2,1.0,0,Jpn,Offline Ta/To,Ta/To,0,0,0,H,H,2,No Deposit,168.0,1.0,Transient-Party,Fb,4.0,222.62,0,0,3.79,Check-Out,0,2025-12-24,890.47,0,December,2025,3.0
HTL021607,City Hotel,Amsterdam,2024-09-02,2025-06-07,278,1,0,2,0.0,0,Irl,Online Ta,Ta/To,1,0,6,F,F,0,Non Refund,92.0,0.0,Group,Bb,1.0,150.25,0,0,4.3,Canceled,1,2025-06-07,150.25,0,June,2025,2.0
HTL009512,City Hotel,Lisbon,2024-03-30,2024-11-19,234,3,1,2,2.0,0,Bel,Offline Ta/To,Ta/To,0,0,0,C,C,0,No Deposit,66.0,2.5,Transient,Fb,4.0,77.05,0,0,3.91,Canceled,1,2024-11-20,308.22,0,November,2024,4.0
HTL020243,City Hotel,Dubai,2024-05-06,2024-11-04,182,1,0,2,0.0,0,Dnk,Direct,Direct,0,0,0,H,H,0,Refundable,54.0,0.0,Transient,Fb,1.0,122.74,0,2,4.23,Canceled,1,2024-11-05,122.74,0,November,2024,2.0
HTL024110,City Hotel,London,2025-09-15,2026-03-19,185,1,0,2,0.0,0,Nor,Corporate,Corporate,1,0,9,B,B,2,Non Refund,50.0,0.0,Group,Sc,1.0,83.34,0,1,3.67,Canceled,1,2026-03-20,83.34,1,March,2026,2.0
HTL008498,City Hotel,Dubai,2024-03-05,2024-12-04,274,0,3,2,0.0,0,Nor,Online Ta,Ta/To,0,0,0,E,E,1,No Deposit,159.0,2.5,Transient-Party,Bb,3.0,128.61,0,1,3.98,Canceled,1,2024-12-06,385.82,0,December,2024,2.0
HTL009056,City Hotel,Barcelona,2025-06-17,2025-10-12,117,2,2,3,1.0,0,Chn,Online Ta,Ta/To,0,0,0,H,H,3,No Deposit,171.0,2.0,Group,Hb,4.0,205.52,0,3,3.94,Canceled,1,2025-10-13,822.08,0,October,2025,4.0
HTL008591,City Hotel,Lisbon,2025-12-03,2026-02-26,85,3,3,2,0.0,0,Can,Offline Ta/To,Ta/To,0,0,0,E,E,0,Non Refund,112.0,0.0,Group,Bb,6.0,79.51,0,1,3.13,Canceled,1,2026-02-26,477.03,0,February,2026,2.0
HTL009041,City Hotel,Barcelona,2024-09-30,2025-09-04,339,2,2,4,1.0,0,Ind,Online Ta,Ta/To,0,0,0,G,G,0,Non Refund,155.0,1.0,Group,Undefined,4.0,150.21,0,2,3.88,No-Show,1,2025-09-06,600.84,0,September,2025,5.0
HTL018792,City Hotel,Dubai,2024-08-16,2025-06-12,300,2,3,2,0.0,0,Bra,Groups,Corporate,0,0,0,F,G,1,Non Refund,26.0,0.0,Group,Fb,5.0,139.77,0,0,4.09,Canceled,1,2025-06-17,698.87,1,June,2025,2.0
HTL003298,Resort Hotel,Phuket,2025-03-23,2025-09-20,181,2,3,4,0.0,0,Bra,Corporate,Corporate,1,0,9,G,G,0,No Deposit,103.0,0.0,Group,Fb,5.0,193.41,0,2,3.55,Canceled,1,2025-09-21,967.05,1,September,2025,4.0
HTL008640,Resort Hotel,Algarve,2024-04-10,2024-11-22,226,1,4,2,0.0,0,Bra,Online Ta,Ta/To,0,0,0,H,H,0,No Deposit,97.0,0.0,Group,Hb,5.0,231.95,0,1,4.53,No-Show,1,2024-11-24,1159.76,0,November,2024,2.0
HTL022752,City Hotel,Amsterdam,2025-07-31,2025-10-19,80,1,1,4,0.0,0,Usa,Offline Ta/To,Ta/To,0,0,0,A,A,1,Non Refund,114.0,0.0,Transient-Party,Fb,2.0,141.39,0,1,3.89,Canceled,1,2025-10-21,282.77,0,October,2025,4.0
HTL012917,Resort Hotel,Phuket,2024-01-20,2024-06-04,136,3,1,3,1.0,0,Bel,Offline Ta/To,Ta/To,0,0,0,G,D,0,Non Refund,155.0,1.0,Group,Hb,4.0,220.69,0,2,4.77,Canceled,1,2024-06-05,882.78,0,June,2024,4.0
HTL016932,City Hotel,London,2024-08-06,2024-11-27,113,2,2,2,0.0,0,Usa,Direct,Direct,0,0,0,G,G,1,No Deposit,157.0,0.0,Transient-Party,Bb,4.0,134.18,1,0,3.6,Canceled,1,2024-12-01,536.71,0,November,2024,2.0
HTL016830,City Hotel,Lisbon,2024-02-12,2025-02-04,358,0,1,4,2.0,0,Sau,Direct,Direct,0,0,0,F,F,0,Non Refund,167.0,0.0,Contract,Fb,1.0,129.91,0,1,3.61,Canceled,1,2025-02-04,129.91,0,February,2025,6.0
HTL007522,City Hotel,Barcelona,2024-08-05,2025-06-18,317,2,3,2,0.0,0,Nld,Online Ta,Ta/To,0,0,0,H,H,0,No Deposit,130.0,2.5,Transient-Party,Sc,5.0,199.58,0,0,2.68,Canceled,1,2025-06-21,997.88,0,June,2025,2.0
HTL003892,Resort Hotel,Phuket,2024-08-29,2025-07-21,326,0,5,2,0.0,0,Chn,Offline Ta/To,Ta/To,0,0,0,G,G,1,No Deposit,98.0,0.0,Transient-Party,Fb,5.0,237.34,0,1,4.26,Check-Out,0,2025-07-26,1186.71,0,July,2025,2.0
HTL015118,City Hotel,London,2025-01-31,2025-12-15,318,1,2,2,0.0,0,Can,Direct,Direct,0,0,0,H,H,0,Non Refund,56.0,0.0,Contract,Sc,3.0,186.45,0,1,3.88,Canceled,1,2025-12-17,559.34,0,December,2025,2.0
HTL002430,City Hotel,Barcelona,2024-12-11,2025-11-12,336,0,1,2,1.0,0,Che,Direct,Direct,0,0,0,A,A,1,No Deposit,149.0,1.0,Transient,Fb,1.0,64.8,0,1,3.27,Canceled,1,2025-11-13,64.8,0,November,2025,3.0
HTL013202,Resort Hotel,Algarve,2024-08-24,2025-04-05,224,2,4,2,0.0,0,Esp,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,179.0,2.5,Contract,Sc,6.0,198.16,0,0,3.11,Canceled,1,2025-04-08,1188.95,0,April,2025,2.0
HTL007638,Resort Hotel,Bali,2025-10-17,2026-09-17,335,2,5,4,1.0,0,Pol,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,166.0,0.0,Contract,Bb,7.0,206.8,0,1,3.7,Check-Out,0,2026-09-17,1447.63,0,September,2026,5.0
HTL020906,City Hotel,Barcelona,2024-05-17,2025-01-03,231,0,1,2,0.0,0,Nld,Online Ta,Ta/To,0,0,0,E,E,3,Non Refund,56.0,0.0,Contract,Unknown,1.0,88.34,0,1,3.75,No-Show,1,2025-01-03,88.34,0,January,2025,2.0
HTL006455,Resort Hotel,Algarve,2024-04-02,2024-10-07,188,2,3,1,0.0,0,Irl,Offline Ta/To,Ta/To,0,0,0,A,A,0,Non Refund,64.0,1.0,Transient-Party,Bb,5.0,128.96,0,0,4.2,Canceled,1,2024-10-12,644.79,0,October,2024,1.0
HTL023448,Resort Hotel,Algarve,2025-05-13,2026-02-04,324,2,5,1,0.0,0,Swe,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,131.0,0.0,Transient-Party,Undefined,7.0,115.03,0,0,4.09,Canceled,1,2026-04-03,805.21,0,February,2026,1.0
HTL001304,City Hotel,Dubai,2025-09-26,2025-10-04,8,2,3,2,2.0,0,Prt,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,162.0,0.0,Group,Fb,5.0,108.95,0,0,3.45,Check-Out,0,2025-10-08,544.73,0,October,2025,4.0
HTL010424,Resort Hotel,Maldives,2024-09-18,2024-12-17,90,0,6,2,0.0,0,Chn,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,123.0,0.0,Contract,Undefined,6.0,195.79,1,2,3.89,Check-Out,0,2024-12-17,1174.74,0,December,2024,2.0
HTL007497,City Hotel,Barcelona,2025-02-03,2025-04-17,73,2,1,3,0.0,0,Nor,Online Ta,Ta/To,0,0,0,H,H,1,No Deposit,166.0,0.0,Group,Fb,3.0,175.7,0,1,3.85,Check-Out,0,2025-04-20,527.09,0,April,2025,3.0
HTL020069,Resort Hotel,Goa,2024-02-03,2024-08-09,188,2,1,4,0.0,0,Ita,Online Ta,Ta/To,0,0,0,B,B,0,No Deposit,83.0,0.0,Contract,Bb,3.0,187.65,0,2,4.28,Check-Out,0,2024-08-11,562.95,0,August,2024,4.0
HTL017485,City Hotel,Barcelona,2024-06-15,2025-01-04,203,3,1,2,0.0,0,Dnk,Corporate,Corporate,0,0,0,A,A,0,No Deposit,2.0,0.0,Transient,Undefined,4.0,52.53,0,1,4.08,Canceled,1,2025-01-06,210.13,1,January,2025,2.0
HTL005647,Resort Hotel,Goa,2024-06-30,2024-12-25,178,1,4,2,0.0,0,Bel,Offline Ta/To,Ta/To,0,0,0,F,F,2,No Deposit,131.0,0.0,Transient,Sc,5.0,221.49,0,2,3.63,Canceled,1,2024-12-27,1107.47,0,December,2024,2.0
HTL007273,City Hotel,Amsterdam,2024-10-31,2025-06-11,223,1,3,3,0.0,0,Ita,Online Ta,Ta/To,0,0,0,B,B,1,Non Refund,101.0,0.0,Contract,Hb,4.0,92.6,1,4,3.88,Canceled,1,2025-06-15,370.42,0,June,2025,3.0
HTL016728,City Hotel,London,2025-09-14,2026-07-30,319,1,2,2,0.0,0,Bra,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,53.0,0.0,Group,Undefined,3.0,164.16,0,1,3.7,Canceled,1,2026-07-31,492.47,0,July,2026,2.0
HTL008751,City Hotel,Maldives,2025-09-07,2026-08-15,342,2,2,2,0.0,0,Sau,Offline Ta/To,Ta/To,0,0,0,F,F,0,No Deposit,22.0,0.0,Transient-Party,Undefined,4.0,247.94,0,2,3.92,Canceled,1,2026-08-15,991.76,0,August,2026,2.0
HTL023435,Resort Hotel,Phuket,2024-06-21,2025-06-15,359,2,3,4,0.0,0,Can,Online Ta,Ta/To,0,0,0,D,D,1,No Deposit,44.0,0.0,Group,Hb,5.0,174.27,0,2,4.61,Canceled,1,2025-06-16,871.35,0,June,2025,4.0
HTL001147,City Hotel,Barcelona,2025-10-15,2025-11-01,17,0,1,2,0.0,0,Nor,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,152.0,2.5,Contract,Bb,1.0,79.19,0,0,2.7,Check-Out,0,2025-11-01,79.19,0,November,2025,2.0
HTL016332,Resort Hotel,Goa,2024-06-18,2025-04-08,294,0,3,2,0.0,0,Gbr,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,120.0,0.0,Transient-Party,Hb,3.0,186.15,0,1,3.77,Check-Out,0,2025-04-09,558.44,0,April,2025,2.0
HTL002991,City Hotel,London,2025-11-06,2026-09-19,317,0,1,2,2.0,0,Bel,Online Ta,Ta/To,0,0,0,B,B,0,Non Refund,64.0,1.0,Group,Sc,1.0,84.98,0,1,4.16,Canceled,1,2026-09-20,84.98,0,September,2026,4.0
HTL015701,City Hotel,Lisbon,2024-06-21,2025-04-10,293,1,1,4,1.0,0,Irl,Offline Ta/To,Ta/To,1,0,9,G,F,0,No Deposit,25.0,0.0,Transient,Fb,2.0,176.85,1,0,4.2,Canceled,1,2025-04-11,353.7,0,April,2025,5.0
HTL023450,City Hotel,Dubai,2025-12-05,2026-08-15,253,1,0,2,0.0,0,Prt,Online Ta,Ta/To,0,0,0,G,G,0,Non Refund,99.0,0.0,Transient,Undefined,1.0,185.03,0,1,3.42,Canceled,1,2026-08-15,185.03,0,August,2026,2.0
HTL007897,City Hotel,Dubai,2024-07-24,2025-05-12,292,2,2,2,0.0,0,Bra,Direct,Direct,0,0,0,F,F,0,No Deposit,105.0,0.0,Group,Sc,4.0,134.35,0,1,3.35,No-Show,1,2025-05-15,537.4,0,May,2025,2.0
HTL005693,City Hotel,Dubai,2024-09-05,2024-10-04,29,0,5,3,0.0,0,Ind,Offline Ta/To,Ta/To,0,0,0,F,F,1,No Deposit,112.0,0.0,Transient-Party,Sc,5.0,176.87,0,0,4.03,Check-Out,0,2024-10-04,884.36,0,October,2024,3.0
HTL014113,Resort Hotel,Maldives,2024-04-26,2025-02-18,298,1,2,2,0.0,0,Che,Offline Ta/To,Ta/To,0,0,0,E,E,1,Non Refund,105.0,1.0,Contract,Fb,3.0,181.18,0,0,3.42,Canceled,1,2025-02-20,543.54,0,February,2025,2.0
HTL022788,City Hotel,Lisbon,2025-09-28,2026-08-27,333,2,1,2,0.0,0,Prt,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,152.0,0.0,Contract,Bb,3.0,168.49,0,1,3.98,No-Show,1,2026-08-30,505.48,0,August,2026,2.0
HTL000423,City Hotel,Dubai,2024-10-24,2025-07-07,256,2,2,2,1.0,0,Chn,Direct,Direct,0,0,0,E,E,0,No Deposit,63.0,2.5,Contract,Fb,4.0,133.64,0,0,3.71,Canceled,1,2025-07-10,534.56,0,July,2025,3.0
HTL006132,City Hotel,Dubai,2025-09-17,2026-08-20,337,1,3,3,1.0,0,Bel,Offline Ta/To,Ta/To,0,0,0,A,A,4,No Deposit,107.0,0.0,Group,Bb,4.0,102.11,0,1,4.11,Canceled,1,2026-08-24,408.45,0,August,2026,4.0
